Fiscal Year,Region,Age Group,Race Ethnicity,Gender,Alleged Victims in Initial Investigation,Alleged Victims in Repeat Investigation,Recidivism
2013,2-Abilene,65 and Older,Hispanic,Male,89,17,0.19101
2013,2-Abilene,65 and Older,Native American,Female,5,0,0
2013,2-Abilene,65 and Older,Native American,Male,1,0,0
2013,2-Abilene,65 and Older,Other,Female,78,8,0.10256
2013,2-Abilene,65 and Older,Other,Male,45,6,0.13333
2013,2-Abilene,65 and Older,Other,Unknown,2,0,0
2013,3-Arlington,18-64 with Disability,African American,Female,855,142,0.16608
2013,3-Arlington,18-64 with Disability,African American,Male,615,75,0.12195
2013,3-Arlington,18-64 with Disability,African American,Unknown,4,0,0
2013,3-Arlington,18-64 with Disability,Anglo,Female,"1,680",259,0.15417
2013,3-Arlington,18-64 with Disability,Anglo,Male,"1,188",169,0.14226
2013,3-Arlington,18-64 with Disability,Anglo,Unknown,5,2,0.4
2013,3-Arlington,18-64 with Disability,Asian,Female,37,6,0.16216
2013,3-Arlington,18-64 with Disability,Asian,Male,27,2,0.07407
2013,3-Arlington,18-64 with Disability,Hispanic,Female,251,33,0.13147
2013,3-Arlington,18-64 with Disability,Hispanic,Male,243,34,0.13992
2013,3-Arlington,18-64 with Disability,Native American,Female,7,0,0
2013,3-Arlington,18-64 with Disability,Native American,Male,5,1,0.2
2013,3-Arlington,18-64 with Disability,Other,Female,213,24,0.11268
2013,3-Arlington,18-64 with Disability,Other,Male,187,20,0.10695
2013,3-Arlington,18-64 with Disability,Other,Unknown,3,0,0
2013,3-Arlington,65 and Older,African American,Female,952,154,0.16176
2013,3-Arlington,65 and Older,African American,Male,542,78,0.14391
2013,3-Arlington,65 and Older,African American,Unknown,1,0,0
2013,3-Arlington,65 and Older,Anglo,Female,"3,303",540,0.16349
2013,3-Arlington,65 and Older,Anglo,Male,"1,737",254,0.14623
2013,3-Arlington,65 and Older,Anglo,Unknown,16,2,0.125
2013,3-Arlington,65 and Older,Asian,Female,46,3,0.06522
2013,3-Arlington,65 and Older,Asian,Male,13,0,0
2013,3-Arlington,65 and Older,Hispanic,Female,371,47,0.12668
2013,3-Arlington,65 and Older,Hispanic,Male,228,28,0.12281
2013,3-Arlington,65 and Older,Hispanic,Unknown,2,0,0
2013,3-Arlington,65 and Older,Native American,Female,14,2,0.14286
2013,3-Arlington,65 and Older,Native American,Male,7,0,0
2013,3-Arlington,65 and Older,Other,Female,456,34,0.07456
2013,3-Arlington,65 and Older,Other,Male,235,19,0.08085
2013,3-Arlington,65 and Older,Other,Unknown,9,1,0.11111
2013,3-Arlington,Unknown,Anglo,Male,2,0,0
2013,3-Arlington,Unknown,Hispanic,Female,1,0,0
2013,3-Arlington,Unknown,Other,Male,1,0,0
2013,4-Tyler,18-64 with Disability,African American,Female,276,31,0.11232
2013,4-Tyler,18-64 with Disability,African American,Male,184,26,0.1413
2013,4-Tyler,18-64 with Disability,African American,Unknown,1,0,0
2013,4-Tyler,18-64 with Disability,Anglo,Female,623,81,0.13002
2013,4-Tyler,18-64 with Disability,Anglo,Male,452,44,0.09735
2013,4-Tyler,18-64 with Disability,Anglo,Unknown,1,0,0
2013,4-Tyler,18-64 with Disability,Asian,Female,1,1,1
2013,4-Tyler,18-64 with Disability,Asian,Male,1,0,0
2013,4-Tyler,18-64 with Disability,Hispanic,Female,28,2,0.07143
2013,4-Tyler,18-64 with Disability,Hispanic,Male,29,2,0.06897
2013,4-Tyler,18-64 with Disability,Other,Female,50,4,0.08
2013,4-Tyler,18-64 with Disability,Other,Male,71,5,0.07042
2013,4-Tyler,18-64 with Disability,Other,Unknown,1,0,0
2013,4-Tyler,65 and Older,African American,Female,366,70,0.19126
2013,4-Tyler,65 and Older,African American,Male,189,32,0.16931
2013,4-Tyler,65 and Older,African American,Unknown,1,0,0
2013,4-Tyler,65 and Older,Anglo,Female,"1,153",156,0.1353
2013,4-Tyler,65 and Older,Anglo,Male,664,98,0.14759
2013,4-Tyler,65 and Older,Anglo,Unknown,1,0,0
2013,4-Tyler,65 and Older,Asian,Female,2,2,1
2013,4-Tyler,65 and Older,Hispanic,Female,38,6,0.15789
2013,4-Tyler,65 and Older,Hispanic,Male,27,3,0.11111
2013,4-Tyler,65 and Older,Native American,Female,8,3,0.375
2013,4-Tyler,65 and Older,Native American,Male,1,0,0
2013,4-Tyler,65 and Older,Other,Female,163,15,0.09202
2013,4-Tyler,65 and Older,Other,Male,78,6,0.07692
2013,4-Tyler,Unknown,Anglo,Male,1,0,0
2013,5-Beaumont,18-64 with Disability,African American,Female,313,34,0.10863
2013,5-Beaumont,18-64 with Disability,African American,Male,232,32,0.13793
2013,5-Beaumont,18-64 with Disability,African American,Unknown,1,0,0
2013,5-Beaumont,18-64 with Disability,Anglo,Female,415,55,0.13253
2013,5-Beaumont,18-64 with Disability,Anglo,Male,354,38,0.10734
2013,5-Beaumont,18-64 with Disability,Anglo,Unknown,1,0,0
2013,5-Beaumont,18-64 with Disability,Asian,Female,5,2,0.4
2013,5-Beaumont,18-64 with Disability,Asian,Male,4,0,0
2013,5-Beaumont,18-64 with Disability,Hispanic,Female,14,3,0.21429
2013,5-Beaumont,18-64 with Disability,Hispanic,Male,23,0,0
2013,5-Beaumont,18-64 with Disability,Native American,Male,1,0,0
2013,5-Beaumont,18-64 with Disability,Other,Female,46,1,0.02174
2013,5-Beaumont,18-64 with Disability,Other,Male,54,5,0.09259
2013,5-Beaumont,65 and Older,African American,Female,352,69,0.19602
2013,5-Beaumont,65 and Older,African American,Male,208,32,0.15385
2013,5-Beaumont,65 and Older,African American,Unknown,1,0,0
2013,5-Beaumont,65 and Older,Anglo,Female,772,130,0.16839
2013,5-Beaumont,65 and Older,Anglo,Male,474,71,0.14979
2013,5-Beaumont,65 and Older,Anglo,Unknown,1,0,0
2013,5-Beaumont,65 and Older,Asian,Female,1,0,0
2013,5-Beaumont,65 and Older,Asian,Male,2,0,0
2013,5-Beaumont,65 and Older,Hispanic,Female,28,5,0.17857
2013,5-Beaumont,65 and Older,Hispanic,Male,16,2,0.125
2013,5-Beaumont,65 and Older,Native American,Female,1,1,1
2013,5-Beaumont,65 and Older,Native American,Male,4,1,0.25
2013,5-Beaumont,65 and Older,Other,Female,90,7,0.07778
2013,5-Beaumont,65 and Older,Other,Male,63,4,0.06349
2013,5-Beaumont,Under 18,Anglo,Female,1,0,0
2013,5-Beaumont,Unknown,Anglo,Male,1,0,0
2013,5-Beaumont,Unknown,Other,Female,1,0,0
2013,6-Houston,18-64 with Disability,African American,Female,"1,135",127,0.11189
2013,6-Houston,18-64 with Disability,African American,Male,876,88,0.10046
2013,6-Houston,18-64 with Disability,African American,Unknown,2,0,0
2013,6-Houston,18-64 with Disability,Anglo,Female,"1,115",150,0.13453
2013,6-Houston,18-64 with Disability,Anglo,Male,919,125,0.13602
2013,6-Houston,18-64 with Disability,Anglo,Unknown,9,1,0.11111
2013,6-Houston,18-64 with Disability,Asian,Female,28,1,0.03571
2013,6-Houston,18-64 with Disability,Asian,Male,33,2,0.06061
2013,6-Houston,18-64 with Disability,Hispanic,Female,364,48,0.13187
2013,6-Houston,18-64 with Disability,Hispanic,Male,317,33,0.1041
2013,6-Houston,18-64 with Disability,Hispanic,Unknown,2,0,0
2013,6-Houston,18-64 with Disability,Native American,Female,6,1,0.16667
2013,6-Houston,18-64 with Disability,Native American,Male,3,0,0
2013,6-Houston,18-64 with Disability,Other,Female,200,16,0.08
2013,6-Houston,18-64 with Disability,Other,Male,169,12,0.07101
2013,6-Houston,18-64 with Disability,Other,Unknown,5,0,0
2013,6-Houston,65 and Older,African American,Female,"1,483",222,0.1497
2013,6-Houston,65 and Older,African American,Male,723,98,0.13555
2013,6-Houston,65 and Older,African American,Unknown,4,1,0.25
2013,6-Houston,65 and Older,Anglo,Female,"2,131",330,0.15486
2013,6-Houston,65 and Older,Anglo,Male,"1,288",178,0.1382
2013,6-Houston,65 and Older,Anglo,Unknown,6,1,0.16667
2013,6-Houston,65 and Older,Asian,Female,68,9,0.13235
2013,6-Houston,65 and Older,Asian,Male,35,7,0.2
2013,6-Houston,65 and Older,Hispanic,Female,592,87,0.14696
2013,6-Houston,65 and Older,Hispanic,Male,379,45,0.11873
2013,6-Houston,65 and Older,Hispanic,Unknown,4,0,0
2013,6-Houston,65 and Older,Native American,Female,17,1,0.05882
2013,6-Houston,65 and Older,Native American,Male,6,2,0.33333
2013,6-Houston,65 and Older,Other,Female,396,28,0.07071
2013,6-Houston,65 and Older,Other,Male,232,16,0.06897
2013,6-Houston,65 and Older,Other,Unknown,15,3,0.2
2013,6-Houston,Under 18,African American,Male,1,0,0
2013,6-Houston,Under 18,Anglo,Female,1,0,0
2013,6-Houston,Unknown,Anglo,Female,1,0,0
2013,6-Houston,Unknown,Other,Male,1,0,0
2013,7-Austin,18-64 with Disability,African American,Female,436,65,0.14908
2013,7-Austin,18-64 with Disability,African American,Male,299,41,0.13712
2013,7-Austin,18-64 with Disability,Anglo,Female,907,136,0.14994
2013,7-Austin,18-64 with Disability,Anglo,Male,661,93,0.1407
2013,7-Austin,18-64 with Disability,Anglo,Unknown,3,0,0
2013,7-Austin,18-64 with Disability,Asian,Female,9,1,0.11111
2013,7-Austin,18-64 with Disability,Asian,Male,15,0,0
2013,7-Austin,18-64 with Disability,Hispanic,Female,246,31,0.12602
2013,7-Austin,18-64 with Disability,Hispanic,Male,212,25,0.11792
2013,7-Austin,18-64 with Disability,Hispanic,Unknown,1,0,0
2013,7-Austin,18-64 with Disability,Native American,Female,5,1,0.2
2013,7-Austin,18-64 with Disability,Other,Female,109,12,0.11009
2013,7-Austin,18-64 with Disability,Other,Male,88,6,0.06818
2013,7-Austin,18-64 with Disability,Other,Unknown,5,0,0
2013,7-Austin,65 and Older,African American,Female,406,68,0.16749
2013,7-Austin,65 and Older,African American,Male,240,43,0.17917
2013,7-Austin,65 and Older,African American,Unknown,2,0,0
2013,7-Austin,65 and Older,Anglo,Female,"1,599",278,0.17386
2013,7-Austin,65 and Older,Anglo,Male,"1,020",186,0.18235
2013,7-Austin,65 and Older,Anglo,Unknown,4,0,0
2013,7-Austin,65 and Older,Asian,Female,31,8,0.25806
2013,7-Austin,65 and Older,Asian,Male,11,0,0
2013,7-Austin,65 and Older,Hispanic,Female,352,69,0.19602
2013,7-Austin,65 and Older,Hispanic,Male,212,29,0.13679
2013,7-Austin,65 and Older,Hispanic,Unknown,3,0,0
2013,7-Austin,65 and Older,Native American,Female,5,1,0.2
2013,7-Austin,65 and Older,Other,Female,195,23,0.11795
2013,7-Austin,65 and Older,Other,Male,110,14,0.12727
2013,7-Austin,65 and Older,Other,Unknown,6,1,0.16667
2013,7-Austin,Under 18,Anglo,Female,1,0,0
2013,7-Austin,Unknown,Other,Unknown,4,0,0
2013,8-San Antonio,18-64 with Disability,African American,Female,203,32,0.15764
2013,8-San Antonio,18-64 with Disability,African American,Male,145,18,0.12414
2013,8-San Antonio,18-64 with Disability,Anglo,Female,660,90,0.13636
2013,8-San Antonio,18-64 with Disability,Anglo,Male,508,96,0.18898
2013,8-San Antonio,18-64 with Disability,Anglo,Unknown,1,0,0
2013,8-San Antonio,18-64 with Disability,Asian,Female,12,1,0.08333
2013,8-San Antonio,18-64 with Disability,Asian,Male,3,0,0
2013,8-San Antonio,18-64 with Disability,Hispanic,Female,765,129,0.16863
2013,8-San Antonio,18-64 with Disability,Hispanic,Male,717,87,0.12134
2013,8-San Antonio,18-64 with Disability,Hispanic,Unknown,2,0,0
2013,8-San Antonio,18-64 with Disability,Native American,Female,6,0,0
2013,8-San Antonio,18-64 with Disability,Native American,Male,3,1,0.33333
2013,8-San Antonio,18-64 with Disability,Other,Female,109,8,0.07339
2013,8-San Antonio,18-64 with Disability,Other,Male,123,10,0.0813
2013,8-San Antonio,18-64 with Disability,Other,Unknown,1,0,0
2013,8-San Antonio,65 and Older,African American,Female,260,48,0.18462
2013,8-San Antonio,65 and Older,African American,Male,137,19,0.13869
2013,8-San Antonio,65 and Older,African American,Unknown,1,0,0
2013,8-San Antonio,65 and Older,Anglo,Female,"1,223",180,0.14718
2013,8-San Antonio,65 and Older,Anglo,Male,793,120,0.15132
2013,8-San Antonio,65 and Older,Anglo,Unknown,3,0,0
2013,8-San Antonio,65 and Older,Asian,Female,21,4,0.19048
2013,8-San Antonio,65 and Older,Asian,Male,5,0,0
2013,8-San Antonio,65 and Older,Hispanic,Female,"1,518",211,0.139
2013,8-San Antonio,65 and Older,Hispanic,Male,870,129,0.14828
2013,8-San Antonio,65 and Older,Hispanic,Unknown,6,0,0
2013,8-San Antonio,65 and Older,Native American,Female,4,2,0.5
2013,8-San Antonio,65 and Older,Native American,Male,5,2,0.4
2013,8-San Antonio,65 and Older,Other,Female,263,21,0.07985
2013,8-San Antonio,65 and Older,Other,Male,158,9,0.05696
2013,8-San Antonio,65 and Older,Other,Unknown,5,0,0
2013,8-San Antonio,Under 18,African American,Female,1,0,0
2013,8-San Antonio,Under 18,Hispanic,Female,1,0,0
2013,8-San Antonio,Unknown,Hispanic,Male,2,1,0.5
2013,9-Midland,18-64 with Disability,African American,Female,61,15,0.2459
2013,9-Midland,18-64 with Disability,African American,Male,54,6,0.11111
2013,9-Midland,18-64 with Disability,Anglo,Female,301,56,0.18605
2013,9-Midland,18-64 with Disability,Anglo,Male,224,33,0.14732
2013,9-Midland,18-64 with Disability,Asian,Male,1,0,0
2013,9-Midland,18-64 with Disability,Hispanic,Female,150,22,0.14667
2013,9-Midland,18-64 with Disability,Hispanic,Male,153,23,0.15033
2013,9-Midland,18-64 with Disability,Native American,Female,1,1,1
2013,9-Midland,18-64 with Disability,Native American,Male,2,1,0.5
2013,9-Midland,18-64 with Disability,Other,Female,28,3,0.10714
2013,9-Midland,18-64 with Disability,Other,Male,21,0,0
2013,9-Midland,65 and Older,African American,Female,64,19,0.29688
2013,9-Midland,65 and Older,African American,Male,32,5,0.15625
2013,9-Midland,65 and Older,Anglo,Female,421,74,0.17577
2013,9-Midland,65 and Older,Anglo,Male,280,58,0.20714
2013,9-Midland,65 and Older,Anglo,Unknown,4,0,0
2013,9-Midland,65 and Older,Asian,Female,1,0,0
2013,9-Midland,65 and Older,Hispanic,Female,257,36,0.14008
2013,9-Midland,65 and Older,Hispanic,Male,176,25,0.14205
2013,9-Midland,65 and Older,Hispanic,Unknown,1,0,0
2013,9-Midland,65 and Older,Native American,Female,1,0,0
2013,9-Midland,65 and Older,Native American,Male,1,1,1
2013,9-Midland,65 and Older,Other,Female,42,1,0.02381
2013,9-Midland,65 and Older,Other,Male,31,5,0.16129
2013,9-Midland,65 and Older,Other,Unknown,1,0,0
2013,9-Midland,Unknown,Hispanic,Male,1,0,0
2013,10-El Paso,18-64 with Disability,African American,Female,16,4,0.25
2013,10-El Paso,18-64 with Disability,African American,Male,20,2,0.1
2013,10-El Paso,18-64 with Disability,African American,Unknown,1,0,0
2013,10-El Paso,18-64 with Disability,Anglo,Female,77,9,0.11688
2013,10-El Paso,18-64 with Disability,Anglo,Male,79,15,0.18987
2013,10-El Paso,18-64 with Disability,Anglo,Unknown,2,0,0
2013,10-El Paso,18-64 with Disability,Asian,Female,5,1,0.2
2013,10-El Paso,18-64 with Disability,Asian,Male,2,0,0
2013,10-El Paso,18-64 with Disability,Hispanic,Female,283,41,0.14488
2013,10-El Paso,18-64 with Disability,Hispanic,Male,272,42,0.15441
2013,10-El Paso,18-64 with Disability,Hispanic,Unknown,1,0,0
2013,10-El Paso,18-64 with Disability,Native American,Female,1,0,0
2013,10-El Paso,18-64 with Disability,Native American,Male,1,0,0
2013,10-El Paso,18-64 with Disability,Other,Female,33,1,0.0303
2013,10-El Paso,18-64 with Disability,Other,Male,32,3,0.09375
2013,10-El Paso,65 and Older,African American,Female,24,1,0.04167
2013,10-El Paso,65 and Older,African American,Male,30,5,0.16667
2013,10-El Paso,65 and Older,Anglo,Female,215,34,0.15814
2013,10-El Paso,65 and Older,Anglo,Male,165,24,0.14545
2013,10-El Paso,65 and Older,Anglo,Unknown,1,0,0
2013,10-El Paso,65 and Older,Asian,Female,14,1,0.07143
2013,10-El Paso,65 and Older,Asian,Male,2,0,0
2013,10-El Paso,65 and Older,Hispanic,Female,755,83,0.10993
2013,10-El Paso,65 and Older,Hispanic,Male,422,60,0.14218
2013,10-El Paso,65 and Older,Hispanic,Unknown,3,0,0
2013,10-El Paso,65 and Older,Native American,Female,1,0,0
2013,10-El Paso,65 and Older,Native American,Male,2,0,0
2013,10-El Paso,65 and Older,Other,Female,73,5,0.06849
2013,10-El Paso,65 and Older,Other,Male,53,3,0.0566
2013,10-El Paso,65 and Older,Other,Unknown,2,0,0
2013,10-El Paso,Unknown,Anglo,Male,1,0,0
2013,11-Edinburg,18-64 with Disability,African American,Female,36,10,0.27778
2013,11-Edinburg,18-64 with Disability,African American,Male,21,4,0.19048
2013,11-Edinburg,18-64 with Disability,Anglo,Female,274,48,0.17518
2013,11-Edinburg,18-64 with Disability,Anglo,Male,219,38,0.17352
2013,11-Edinburg,18-64 with Disability,Anglo,Unknown,3,0,0
2013,11-Edinburg,18-64 with Disability,Asian,Male,2,0,0
2013,11-Edinburg,18-64 with Disability,Hispanic,Female,877,113,0.12885
2013,11-Edinburg,18-64 with Disability,Hispanic,Male,848,114,0.13443
2013,11-Edinburg,18-64 with Disability,Hispanic,Unknown,2,0,0
2013,11-Edinburg,18-64 with Disability,Native American,Female,3,0,0
2013,11-Edinburg,18-64 with Disability,Native American,Male,2,0,0
2013,11-Edinburg,18-64 with Disability,Other,Female,50,4,0.08
2013,11-Edinburg,18-64 with Disability,Other,Male,55,4,0.07273
2013,11-Edinburg,18-64 with Disability,Other,Unknown,1,0,0
2013,11-Edinburg,65 and Older,African American,Female,46,8,0.17391
2013,11-Edinburg,65 and Older,African American,Male,31,4,0.12903
2013,11-Edinburg,65 and Older,Anglo,Female,545,77,0.14128
2013,11-Edinburg,65 and Older,Anglo,Male,413,61,0.1477
2013,11-Edinburg,65 and Older,Anglo,Unknown,4,0,0
2013,11-Edinburg,65 and Older,Asian,Female,6,2,0.33333
2013,11-Edinburg,65 and Older,Asian,Male,2,0,0
2013,11-Edinburg,65 and Older,Hispanic,Female,"1,757",279,0.15879
2013,11-Edinburg,65 and Older,Hispanic,Male,"1,129",147,0.1302
2013,11-Edinburg,65 and Older,Hispanic,Unknown,4,1,0.25
2013,11-Edinburg,65 and Older,Native American,Female,4,0,0
2013,11-Edinburg,65 and Older,Native American,Male,2,0,0
2013,11-Edinburg,65 and Older,Other,Female,136,7,0.05147
2013,11-Edinburg,65 and Older,Other,Male,92,6,0.06522
2013,11-Edinburg,65 and Older,Other,Unknown,4,0,0
2013,11-Edinburg,Unknown,Hispanic,Female,1,0,0
2013,Out of State,18-64 with Disability,African American,Male,3,0,0
2013,Out of State,18-64 with Disability,Anglo,Female,5,1,0.2
2013,Out of State,18-64 with Disability,Anglo,Male,5,1,0.2
2013,Out of State,18-64 with Disability,Hispanic,Male,1,0,0
2013,Out of State,18-64 with Disability,Native American,Female,1,0,0
2013,Out of State,18-64 with Disability,Other,Male,1,0,0
2013,Out of State,65 and Older,African American,Female,2,0,0
2013,Out of State,65 and Older,African American,Male,1,0,0
2013,Out of State,65 and Older,Anglo,Female,8,0,0
2013,Out of State,65 and Older,Anglo,Male,8,1,0.125
2013,Out of State,65 and Older,Hispanic,Female,1,0,0
2013,Out of State,65 and Older,Other,Female,3,0,0
2013,Out of State,65 and Older,Other,Male,1,0,0
2013,None Specified,65 and Older,Other,Male,1,0,0
2012,1-Lubbock,18-64 with Disability,African American,Female,336,108,0.32143
2012,1-Lubbock,18-64 with Disability,African American,Male,181,58,0.32044
2012,1-Lubbock,18-64 with Disability,Anglo,Female,585,142,0.24274
2012,1-Lubbock,18-64 with Disability,Anglo,Male,454,90,0.19824
2012,1-Lubbock,18-64 with Disability,Anglo,Unknown,1,1,1
2012,1-Lubbock,18-64 with Disability,Asian,Female,4,0,0
2012,1-Lubbock,18-64 with Disability,Hispanic,Female,382,84,0.2199
2012,1-Lubbock,18-64 with Disability,Hispanic,Male,313,67,0.21406
2012,1-Lubbock,18-64 with Disability,Hispanic,Unknown,1,0,0
2012,1-Lubbock,18-64 with Disability,Native American,Female,4,0,0
2012,1-Lubbock,18-64 with Disability,Native American,Male,2,0,0
2012,1-Lubbock,18-64 with Disability,Other,Female,54,8,0.14815
2012,1-Lubbock,18-64 with Disability,Other,Male,52,4,0.07692
2012,1-Lubbock,18-64 with Disability,Other,Unknown,1,0,0
2012,1-Lubbock,65 and Older,African American,Female,151,33,0.21854
2012,1-Lubbock,65 and Older,African American,Male,96,24,0.25
2012,1-Lubbock,65 and Older,Anglo,Female,750,146,0.19467
2012,1-Lubbock,65 and Older,Anglo,Male,466,81,0.17382
2012,1-Lubbock,65 and Older,Anglo,Unknown,1,1,1
2012,1-Lubbock,65 and Older,Asian,Female,3,0,0
2012,1-Lubbock,65 and Older,Asian,Male,3,0,0
2012,1-Lubbock,65 and Older,Hispanic,Female,327,63,0.19266
2012,1-Lubbock,65 and Older,Hispanic,Male,223,52,0.23318
2012,1-Lubbock,65 and Older,Hispanic,Unknown,1,0,0
2012,1-Lubbock,65 and Older,Native American,Female,4,0,0
2012,1-Lubbock,65 and Older,Native American,Male,3,1,0.33333
2012,1-Lubbock,65 and Older,Other,Female,65,8,0.12308
2012,1-Lubbock,65 and Older,Other,Male,46,8,0.17391
2012,1-Lubbock,65 and Older,Other,Unknown,1,0,0
2012,1-Lubbock,Unknown,Anglo,Female,1,0,0
2012,2-Abilene,18-64 with Disability,African American,Female,187,55,0.29412
2012,2-Abilene,18-64 with Disability,African American,Male,140,38,0.27143
